ADM1_NAME,ADM2_NAME,s2_ha,s1_ha,fused_ha,population,pop_affected
Ogun,Odeda,153.15919013442104,234.17692878638164,361.4087212745098,146987.5712683047,398.72780618106617
Ogun,Obafemi-Owode,872.8571585431989,398.0270448073683,1145.1900129488356,315914.19374844176,2492.4716241073374
Ogun,Ijebu North,18.7352255859375,22.6798576171875,41.415083203125,376058.1226368463,123.42179548740387
Ogun,Ijebu East,192.22378253638178,114.88326391773899,294.28752931678923,147076.88001794103,311.6400736201043
Ogun,Ado Odo/Ota,183.847111272978,121.99767658126528,302.8839595339308,708386.8017388146,4032.618239193804
Ogun,Ogun Waterside,86.18639840686276,208.40952287339144,285.38282606426156,99480.34493761332,324.89977282718115
Ondo,Akoko South-East,0.0,37.24637702780331,37.24637702780331,106537.73128712625,149.74693747875736
Ondo,Akoko South-West,1.9707271484375,28.570893554687505,30.541620703125005,295062.3208715199,193.6176759004593
Ondo,Akure North,62.85945407475489,104.44640546874999,167.30585954350488,170336.88426446394,438.1293235199124
Ondo,Ose,30.579776953125,23.65696865234375,54.23674560546874,186651.93720779184,85.85547012090683
Ondo,Ile-Oluji/Okeigbo,0.0,23.170496704197305,23.170496704197305,221423.64102277753,289.5989743307525
Ondo,Akure South,0.0,10.842232421875,10.842232421875,465286.4299037529,137.84381806850433
Ondo,Owo,19.921942217371324,9.860459375000001,28.796813604090072,287667.95269416145,97.79914128359627
Ondo,Ondo East,0.0,9.464635295266543,9.464635295266543,98303.03793352883,23.82710637134664
Ondo,Ondo West,0.9859189453125,13.8054873046875,14.79140625,373434.20565885445,73.31801515817642
Ondo,Ilaje,1054.9011781648264,848.6989369776351,1858.1478434497524,350615.7438975081,4053.4850243222486
Ondo,Ese-Odo,50.36632763671875,44.43857656249999,92.83004472656248,204218.19715729402,478.59386187791824
Ondo,Akoko North-West,0.0,44.314665234375,44.314665234375,274437.8408474093,210.0815930366516
Ondo,Akoko North-East,0.0,26.616776324678305,26.616776324678305,231980.2564149684,158.25428942371818
Ondo,Ifedore,0.0,18.209722568933824,18.209722568933824,228141.24021646657,117.67802109437831
Ondo,Idanre,1.97173671875,164.6943692681526,166.66610598690258,168254.51474000205,429.64348611586234
